scenario_id,family,scope,group,metric,n,mean,p10,p50,p90,minimum,maximum
EVENING_BANK,timing,function,commercial,person_hours,30,1154.2061643835616,1071.4656164383562,1156.6541095890411,1241.108219178082,947.3547945205479,1248.4520547945203
EVENING_BANK,timing,function,concourse,daily_mean_occupancy,30,184.80966324200915,181.53553652968037,185.17685502283103,188.34898401826484,177.06803652968037,191.95970319634705
EVENING_BANK,timing,function,concourse,daily_peak_occupancy,30,1105.889888092828,1057.353531155118,1096.9538627871639,1165.8251338685563,1020.4740948694123,1229.6769059261676
EVENING_BANK,timing,function,concourse,person_hours,30,4435.43191780822,4356.852876712329,4444.244520547945,4520.375616438357,4249.632876712329,4607.032876712329
EVENING_BANK,timing,function,departure_entry,daily_mean_occupancy,30,244.79452054794515,244.79452054794515,244.79452054794515,244.7945205479452,244.79452054794513,244.7945205479452
EVENING_BANK,timing,function,departure_entry,daily_peak_occupancy,30,1448.8372172179625,1388.1704149462096,1445.9168363259303,1492.568862938158,1365.2012142450392,1583.5423299451888
EVENING_BANK,timing,function,departure_entry,person_hours,30,5875.068493150684,5875.068493150684,5875.068493150684,5875.068493150685,5875.068493150683,5875.068493150685
EVENING_BANK,timing,function,domestic_waiting,daily_mean_occupancy,30,4554.490629577494,4539.9671280767125,4556.457918020284,4567.023269909211,4528.089842472687,4580.143356725052
EVENING_BANK,timing,function,domestic_waiting,daily_peak_occupancy,30,24295.24677426772,23844.058825528722,24191.94426140165,24896.200897668732,23652.833434308304,25314.44036678312
EVENING_BANK,timing,function,domestic_waiting,person_hours,30,109307.77510985984,108959.2110738411,109354.99003248679,109608.55847782106,108674.1562193445,109923.44056140125
EVENING_BANK,timing,function,info,daily_mean_occupancy,30,0.0,0.0,0.0,0.0,0.0,0.0
EVENING_BANK,timing,function,info,daily_peak_occupancy,30,0.0,0.0,0.0,0.0,0.0,0.0
EVENING_BANK,timing,function,info,person_hours,30,0.0,0.0,0.0,0.0,0.0,0.0
EVENING_BANK,timing,function,international_arrival,daily_mean_occupancy,30,40.799086757990864,40.799086757990864,40.799086757990864,40.79908675799087,40.79908675799086,40.799086757990885
EVENING_BANK,timing,function,international_arrival,daily_peak_occupancy,30,289.12183889138703,264.22600076850415,289.7511156119622,311.09005697186086,251.67575261772075,347.5508299389518
EVENING_BANK,timing,function,international_arrival,person_hours,30,979.1780821917807,979.1780821917806,979.1780821917807,979.1780821917808,979.1780821917805,979.1780821917812
EVENING_BANK,timing,function,international_hall,daily_mean_occupancy,30,40.799086757990864,40.799086757990864,40.79908675799087,40.79908675799087,40.79908675799086,40.79908675799087
EVENING_BANK,timing,function,international_hall,daily_peak_occupancy,30,287.3243368302845,257.13262884943157,292.15215942370696,309.1061527728181,251.91011122625017,348.21318610295333
EVENING_BANK,timing,function,international_hall,person_hours,30,979.1780821917807,979.1780821917807,979.1780821917808,979.1780821917808,979.1780821917806,979.178082191781
EVENING_BANK,timing,function,office,daily_mean_occupancy,30,1097.6905717395139,1096.5000379418748,1097.715118828125,1098.6908656004175,1095.8740871822918,1099.64820205625
EVENING_BANK,timing,function,office,daily_peak_occupancy,30,3313.8569625000005,3313.856962499999,3313.8569625000005,3313.856962500001,3313.856962499999,3313.8569625000023
EVENING_BANK,timing,function,office,person_hours,30,26344.573721748333,26316.000910604995,26345.162851875,26368.580774410017,26300.978092375,26391.55684935
EVENING_BANK,timing,function,restaurant,daily_mean_occupancy,30,19.002174657534244,15.26905821917808,19.277568493150685,22.337499999999995,13.157705479452055,26.009417808219172
EVENING_BANK,timing,function,restaurant,daily_peak_occupancy,30,169.51259569342557,135.04374323016998,168.30845669756,206.89107562231857,116.47885466511173,233.99078288992223
EVENING_BANK,timing,function,restaurant,person_hours,30,456.0521917808219,366.4573972602739,462.6616438356165,536.0999999999999,315.7849315068493,624.2260273972602
EVENING_BANK,timing,function,restroom,daily_mean_occupancy,30,9.240993150684933,7.007243150684931,9.33279109589041,11.321746575342466,6.731849315068492,13.769691780821917
EVENING_BANK,timing,function,restroom,daily_peak_occupancy,30,103.53799179483318,74.78433115021967,100.3785554755538,123.96983431770536,69.44317492922214,155.32878433892105
EVENING_BANK,timing,function,restroom,person_hours,30,221.78383561643835,168.17383561643837,223.98698630136985,271.7219178082192,161.5643835616438,330.472602739726
EVENING_BANK,timing,function,transfer,daily_mean_occupancy,30,40.799086757990864,40.799086757990864,40.79908675799087,40.79908675799087,40.79908675799086,40.799086757990885
EVENING_BANK,timing,function,transfer,daily_peak_occupancy,30,288.87318946336177,272.3314310527521,285.2308720741781,311.50945750395664,247.7779907231544,337.7566624277115
EVENING_BANK,timing,function,transfer,person_hours,30,979.1780821917808,979.1780821917807,979.1780821917808,979.178082191781,979.1780821917806,979.1780821917812
EVENING_BANK,timing,hvac_group,C1-DOAS,daily_mean_occupancy,30,408.40218676736106,381.19480742802074,406.8679937291666,437.9906337019791,367.0096585968749,457.3122608249999
EVENING_BANK,timing,hvac_group,C1-DOAS,daily_peak_occupancy,30,1312.6113787196664,1223.8736533904996,1311.1827381624998,1394.7361183769997,1195.1977444749998,1481.9568336299994
EVENING_BANK,timing,hvac_group,C1-DOAS,person_hours,30,9801.652482416664,9148.675378272497,9764.831849499998,10511.775208847499,8808.231806324997,10975.494259799998
EVENING_BANK,timing,hvac_group,C1-VAV,daily_mean_occupancy,30,930.2191780821918,930.2191780821917,930.2191780821918,930.2191780821918,930.2191780821917,930.2191780821918
EVENING_BANK,timing,hvac_group,C1-VAV,daily_peak_occupancy,30,5325.000808992735,5117.631250672342,5313.440965948352,5540.401888618836,5027.350098312101,5621.033954890862
EVENING_BANK,timing,hvac_group,C1-VAV,person_hours,30,22325.2602739726,22325.2602739726,22325.260273972603,22325.260273972603,22325.2602739726,22325.260273972603
EVENING_BANK,timing,hvac_group,C2-DOAS,daily_mean_occupancy,30,202.97680733920143,175.40429005677078,200.81052676927084,232.74322066625012,171.40004622708332,268.42241396250023
EVENING_BANK,timing,hvac_group,C2-DOAS,daily_peak_occupancy,30,612.6216904675001,530.2171139999998,606.4358241375,702.5376760500004,516.96168615,808.5810988500008
EVENING_BANK,timing,hvac_group,C2-DOAS,person_hours,30,4871.443376140834,4209.702961362499,4819.4526424625,5585.837295990003,4113.60110945,6442.137935100006
EVENING_BANK,timing,hvac_group,C2-VAV,daily_mean_occupancy,30,528.4807705479452,527.3179965753425,528.1951769406393,530.0005365296803,525.6962328767123,532.4280821917808
EVENING_BANK,timing,hvac_group,C2-VAV,daily_peak_occupancy,30,3004.8730674013536,2930.648043264258,2998.3958833538727,3085.516120794009,2875.6756449235604,3142.775618157839
EVENING_BANK,timing,hvac_group,C2-VAV,person_hours,30,12683.538493150687,12655.63191780822,12676.684246575343,12720.012876712328,12616.709589041096,12778.27397260274
EVENING_BANK,timing,hvac_group,NE-DOAS,daily_mean_occupancy,30,104.6104865023264,86.62053893645836,102.26930792604168,125.95418004968752,80.72923766979167,126.66297723333334
EVENING_BANK,timing,hvac_group,NE-DOAS,daily_peak_occupancy,30,341.9753102768334,297.2750619160001,325.6416775150001,392.890881474,261.57377624000003,435.6617286700001
EVENING_BANK,timing,hvac_group,NE-DOAS,person_hours,30,2510.651676055834,2078.8929344750004,2454.463390225,3022.9003211925005,1937.5017040750001,3039.9114536
EVENING_BANK,timing,hvac_group,NE-VAV,daily_mean_occupancy,30,959.771206502667,915.8195449697445,959.1344922297303,1007.8229159347131,890.7016585578534,1016.4444463585425
EVENING_BANK,timing,hvac_group,NE-VAV,daily_peak_occupancy,30,5319.676576523156,4923.543204117598,5370.699394707939,5679.304178370872,4591.360471501381,5887.7856424905885
EVENING_BANK,timing,hvac_group,NE-VAV,person_hours,30,23034.508956064008,21979.66907927387,23019.227813513528,24187.749982433117,21376.83980538848,24394.66671260502
EVENING_BANK,timing,hvac_group,NW-DOAS,daily_mean_occupancy,30,154.20174226892362,137.6631413171875,154.7387098322917,168.1966511633333,126.29477090416667,199.9360367375
EVENING_BANK,timing,hvac_group,NW-DOAS,daily_peak_occupancy,30,471.03899277633343,424.1736912,468.80029829500006,521.5127163785,397.22098790500013,603.121967175
EVENING_BANK,timing,hvac_group,NW-DOAS,person_hours,30,3700.841814454167,3303.9153916125006,3713.7290359750004,4036.7196279199998,3031.0745017,4798.4648817
EVENING_BANK,timing,hvac_group,NW-VAV,daily_mean_occupancy,30,838.3918422562296,799.0440531365058,837.7909791795787,871.8819104928791,780.5152111847464,909.2141421457121
EVENING_BANK,timing,hvac_group,NW-VAV,daily_peak_occupancy,30,4702.748722793058,4397.62778208434,4690.726892286511,5174.062810207523,4221.558498276334,5309.800129608486
EVENING_BANK,timing,hvac_group,NW-VAV,person_hours,30,20121.404214149512,19177.05727527614,20106.98350030989,20925.1658518291,18732.36506843391,21821.13941149709
EVENING_BANK,timing,hvac_group,S-DOAS,daily_mean_occupancy,30,91.41642637385416,74.46052491572918,89.10593165833333,108.05014729395833,63.60764336354168,129.60862786666664
EVENING_BANK,timing,hvac_group,S-DOAS,daily_peak_occupancy,30,275.93382307750005,224.67950205750003,268.42241396250006,326.08352511000004,192.20370382500005,391.03512157499995
EVENING_BANK,timing,hvac_group,S-DOAS,person_hours,30,2193.9942329725004,1787.0525979775002,2138.5423597999998,2593.2035350549995,1526.5834407250004,3110.6070687999995
EVENING_BANK,timing,hvac_group,S-VAV,daily_mean_occupancy,30,40.799086757990864,40.799086757990864,40.799086757990864,40.79908675799087,40.79908675799086,40.799086757990885
EVENING_BANK,timing,hvac_group,S-VAV,daily_peak_occupancy,30,289.12183889138703,264.22600076850415,289.7511156119622,311.09005697186086,251.67575261772075,347.5508299389518
EVENING_BANK,timing,hvac_group,S-VAV,person_hours,30,979.1780821917807,979.1780821917806,979.1780821917807,979.1780821917808,979.1780821917805,979.1780821917812
EVENING_BANK,timing,hvac_group,SE-DOAS,daily_mean_occupancy,30,32.396020194513895,23.99784750343751,31.02138323229167,41.80062351864584,17.6739038,47.95887437395834
EVENING_BANK,timing,hvac_group,SE-DOAS,daily_peak_occupancy,30,99.37152411550001,72.24208178250002,99.1947850775,125.92656457500001,53.02171140000001,145.80970635
EVENING_BANK,timing,hvac_group,SE-DOAS,person_hours,30,777.5044846683335,575.9483400825002,744.513197575,1003.2149644475002,424.17369120000006,1151.012984975
EVENING_BANK,timing,hvac_group,SE-VAV,daily_mean_occupancy,30,1549.5436029901039,1501.2619223528977,1552.7685878431644,1590.4874824353478,1496.4363674964072,1617.037729807982
EVENING_BANK,timing,hvac_group,SE-VAV,daily_peak_occupancy,30,8469.747448630304,8155.340269305198,8471.709725031626,8720.353125451464,7942.626726293322,9182.836979489719
EVENING_BANK,timing,hvac_group,SE-VAV,person_hours,30,37189.04647176249,36030.28613646954,37266.44610823595,38171.699578448344,35914.472819913775,38808.90551539157
EVENING_BANK,timing,hvac_group,SW-DOAS,daily_mean_occupancy,30,110.61531805381946,94.6934627034375,111.01420824375003,125.39266539770833,90.21055064583335,134.30325856354168
EVENING_BANK,timing,hvac_group,SW-DOAS,daily_peak_occupancy,30,333.63911898450004,284.3289273825,334.69955321250006,377.779693725,271.73627092500004,404.29054942500005
EVENING_BANK,timing,hvac_group,SW-DOAS,person_hours,30,2654.767633291667,2272.6431048825,2664.3409978500003,3009.423969545,2165.0532155000005,3223.2782055250004
EVENING_BANK,timing,hvac_group,SW-VAV,daily_mean_occupancy,30,1490.2356330796342,1454.2890819063678,1480.9893538465967,1543.122962100061,1410.531526113518,1572.469598840756
EVENING_BANK,timing,hvac_group,SW-VAV,daily_peak_occupancy,30,8152.909498380244,7814.1316009589755,8196.831053927628,8480.519846718586,7545.151373688292,9193.568943409404
EVENING_BANK,timing,hvac_group,SW-VAV,person_hours,30,35765.65519391122,34902.937965752826,35543.74449231832,37034.95109040146,33852.75662672443,37739.27037217814
EVENING_BANK,timing,hvac_group,zuoffice11-FCU,daily_mean_occupancy,30,0.0,0.0,0.0,0.0,0.0,0.0
EVENING_BANK,timing,hvac_group,zuoffice11-FCU,daily_peak_occupancy,30,0.0,0.0,0.0,0.0,0.0,0.0
EVENING_BANK,timing,hvac_group,zuoffice11-FCU,person_hours,30,0.0,0.0,0.0,0.0,0.0,0.0
EVENING_BANK,timing,region,central_sector_1,daily_mean_occupancy,30,1338.6213648495527,1311.4139855102123,1337.0871718113583,1368.2098117841708,1297.2288366790665,1387.5314389071916
EVENING_BANK,timing,region,central_sector_1,daily_peak_occupancy,30,5325.000808992735,5117.631250672342,5313.440965948352,5540.401888618836,5027.350098312101,5621.033954890862
EVENING_BANK,timing,region,central_sector_1,person_hours,30,32126.912756389265,31473.935652245094,32090.0921234726,32837.0354828201,31133.492080297598,33300.7545337726
EVENING_BANK,timing,region,central_sector_2,daily_mean_occupancy,30,731.4575778871466,704.414434184225,728.659926020812,760.7127743140584,698.9322380079052,797.076580629167
EVENING_BANK,timing,region,central_sector_2,daily_peak_occupancy,30,3004.8730674013536,2930.648043264258,2998.3958833538727,3085.516120794009,2875.6756449235604,3142.775618157839
EVENING_BANK,timing,region,central_sector_2,person_hours,30,17554.981869291518,16905.9464204214,17487.838224499486,18257.106583537403,16774.373712189725,19129.837935100008
EVENING_BANK,timing,region,northeast_pier,daily_mean_occupancy,30,1064.3816930049934,1022.9000867593768,1062.0492734668514,1107.5064667084941,986.3432525588951,1133.3999384393524
EVENING_BANK,timing,region,northeast_pier,daily_peak_occupancy,30,5319.676576523156,4923.543204117598,5370.699394707939,5679.304178370872,4591.360471501381,5887.7856424905885
EVENING_BANK,timing,region,northeast_pier,person_hours,30,25545.160632119845,24549.602082225043,25489.18256320443,26580.155201003858,23672.23806141348,27201.598522544457
EVENING_BANK,timing,region,northwest_pier,daily_mean_occupancy,30,992.5935845251532,944.046693950915,990.1496564364736,1040.6719275046548,940.5984126698418,1055.9772520646068
EVENING_BANK,timing,region,northwest_pier,daily_peak_occupancy,30,4702.748722793058,4397.62778208434,4690.726892286511,5174.062810207523,4221.558498276334,5309.800129608486
EVENING_BANK,timing,region,northwest_pier,person_hours,30,23822.24602860368,22657.12065482196,23763.59175447537,24976.126260111716,22574.361904076202,25343.45404955056
EVENING_BANK,timing,region,south_central_pier,daily_mean_occupancy,30,132.21551313184503,115.25961167372002,129.9050184163242,148.8492340519492,104.40673012153253,170.40771462465753
EVENING_BANK,timing,region,south_central_pier,daily_peak_occupancy,30,316.25087997334714,275.9316157735304,310.8049600102116,355.4584651506059,261.0703735547128,425.0461206964907
EVENING_BANK,timing,region,south_central_pier,person_hours,30,3173.172315164281,2766.2306801692803,3117.7204419917807,3572.381617246781,2505.761522916781,4089.7851509917805
EVENING_BANK,timing,region,southeast_pier,daily_mean_occupancy,30,1581.9396231846179,1536.4397681296475,1582.3430182332215,1630.4694326436988,1517.1591777349279,1645.66577190069
EVENING_BANK,timing,region,southeast_pier,daily_peak_occupancy,30,8469.747448630304,8155.340269305198,8471.709725031626,8720.353125451464,7942.626726293322,9182.836979489719
EVENING_BANK,timing,region,southeast_pier,person_hours,30,37966.55095643083,36874.554435111546,37976.23243759732,39131.26638344877,36411.82026563827,39495.97852561656
EVENING_BANK,timing,region,southwest_pier,daily_mean_occupancy,30,1600.8509511334537,1555.3311030423636,1591.8803632383124,1659.7150638909395,1518.8762384708098,1686.6135608824225
EVENING_BANK,timing,region,southwest_pier,daily_peak_occupancy,30,8152.909498380244,7814.1316009589755,8196.831053927628,8480.519846718586,7545.151373688292,9193.568943409404
EVENING_BANK,timing,region,southwest_pier,person_hours,30,38420.42282720289,37327.946473016724,38205.12871771949,39833.161533382554,36453.029723299434,40478.72546117814
MIDDAY_BANK,timing,function,arrival_exit,daily_mean_occupancy,30,32.63926940639269,32.63926940639269,32.63926940639269,32.63926940639269,32.63926940639269,32.63926940639269
MIDDAY_BANK,timing,function,arrival_exit,daily_peak_occupancy,30,197.6372448515436,186.08942670100876,196.64768924871856,211.89949399448219,183.60126116514698,215.6914217284464
MIDDAY_BANK,timing,function,arrival_exit,person_hours,30,783.3424657534247,783.3424657534246,783.3424657534247,783.3424657534247,783.3424657534246,783.3424657534247
MIDDAY_BANK,timing,function,baggage_claim,daily_mean_occupancy,30,652.7853881278538,652.7853881278538,652.7853881278538,652.7853881278539,652.7853881278538,652.7853881278539
MIDDAY_BANK,timing,function,baggage_claim,daily_peak_occupancy,30,3811.335883986462,3687.2808170016046,3770.354511112502,4000.8114332341793,3640.8111609490825,4147.0130560593025
MIDDAY_BANK,timing,function,baggage_claim,person_hours,30,15666.849315068492,15666.849315068492,15666.849315068492,15666.849315068494,15666.849315068492,15666.849315068494
MIDDAY_BANK,timing,function,breakroom,daily_mean_occupancy,30,6.928415760486113,5.928121899583335,6.903868671875003,8.118949558125003,4.970785443750001,8.744900317708336
MIDDAY_BANK,timing,function,breakroom,daily_peak_occupancy,30,365.82035215366676,313.00483629800004,364.5242658750001,428.68053666900016,262.45747143000006,461.730736775
MIDDAY_BANK,timing,function,breakroom,person_hours,30,166.28197825166671,142.27492559000004,165.69284812500007,194.85478939500007,119.29885065000003,209.87760762500005
MIDDAY_BANK,timing,function,central_hall,daily_mean_occupancy,30,469.18949771689495,469.18949771689495,469.18949771689495,469.189497716895,469.18949771689495,469.189497716895
MIDDAY_BANK,timing,function,central_hall,daily_peak_occupancy,30,2677.98697248486,2606.098067654271,2686.0904196005868,2750.416563507015,2581.8926632214543,2792.968123562536
MIDDAY_BANK,timing,function,central_hall,person_hours,30,11260.547945205479,11260.547945205479,11260.547945205479,11260.54794520548,11260.547945205479,11260.54794520548
MIDDAY_BANK,timing,function,commercial,daily_mean_occupancy,30,48.09192351598173,44.644400684931504,48.19392123287671,51.71284246575342,39.473116438356165,52.018835616438345
MIDDAY_BANK,timing,function,commercial,daily_peak_occupancy,30,374.8486592447906,311.4669588598702,363.33990136839304,441.3129924542937,291.4180957914982,548.6651477713365
MIDDAY_BANK,timing,function,commercial,person_hours,30,1154.2061643835616,1071.465616438356,1156.6541095890411,1241.108219178082,947.3547945205479,1248.4520547945203
MIDDAY_BANK,timing,function,concourse,daily_mean_occupancy,30,184.80966324200915,181.53553652968037,185.17685502283103,188.34898401826484,177.06803652968037,191.95970319634705
MIDDAY_BANK,timing,function,concourse,daily_peak_occupancy,30,1107.523605449177,1051.9445863953183,1111.2103486644169,1153.433528313117,1036.9213448133025,1219.0147081516707
MIDDAY_BANK,timing,function,concourse,person_hours,30,4435.43191780822,4356.852876712329,4444.244520547945,4520.375616438357,4249.632876712329,4607.032876712329
MIDDAY_BANK,timing,function,departure_entry,daily_mean_occupancy,30,244.79452054794515,244.79452054794515,244.79452054794515,244.79452054794513,244.79452054794515,244.7945205479452
MIDDAY_BANK,timing,function,departure_entry,daily_peak_occupancy,30,1466.636212359351,1409.8240833319112,1466.1446802725732,1514.1501104088961,1323.3309270320035,1592.9256129570767
MIDDAY_BANK,timing,function,departure_entry,person_hours,30,5875.068493150684,5875.068493150684,5875.068493150684,5875.068493150684,5875.068493150684,5875.068493150685
MIDDAY_BANK,timing,function,domestic_waiting,daily_mean_occupancy,30,4554.490629577494,4539.9671280767125,4556.457918020284,4567.023269909211,4528.089842472687,4580.1433567250515
MIDDAY_BANK,timing,function,domestic_waiting,daily_peak_occupancy,30,24409.442563463053,24002.33558695425,24292.577491628217,25070.460631217087,23731.08597486248,25515.719561004396
MIDDAY_BANK,timing,function,domestic_waiting,person_hours,30,109307.77510985984,108959.2110738411,109354.99003248679,109608.55847782106,108674.1562193445,109923.44056140124
MIDDAY_BANK,timing,function,info,daily_mean_occupancy,30,0.0,0.0,0.0,0.0,0.0,0.0
MIDDAY_BANK,timing,function,info,daily_peak_occupancy,30,0.0,0.0,0.0,0.0,0.0,0.0
MIDDAY_BANK,timing,function,info,person_hours,30,0.0,0.0,0.0,0.0,0.0,0.0
MIDDAY_BANK,timing,function,international_arrival,daily_mean_occupancy,30,40.799086757990864,40.799086757990864,40.799086757990864,40.79908675799087,40.799086757990864,40.79908675799087
MIDDAY_BANK,timing,function,international_arrival,daily_peak_occupancy,30,287.1045443088879,258.6153351390277,282.9898629923312,327.2479731878959,250.36290669508577,337.7590491170331
MIDDAY_BANK,timing,function,international_arrival,person_hours,30,979.1780821917807,979.1780821917807,979.1780821917807,979.1780821917808,979.1780821917807,979.1780821917808
MIDDAY_BANK,timing,function,international_hall,daily_mean_occupancy,30,40.79908675799087,40.79908675799087,40.79908675799087,40.79908675799087,40.79908675799087,40.79908675799087
MIDDAY_BANK,timing,function,international_hall,daily_peak_occupancy,30,287.22639791856415,259.7177347362699,286.14034442681725,317.4900611883436,255.04368052954874,327.4517450026823
MIDDAY_BANK,timing,function,international_hall,person_hours,30,979.1780821917808,979.178082191781,979.1780821917808,979.1780821917808,979.1780821917808,979.178082191781
MIDDAY_BANK,timing,function,office,daily_mean_occupancy,30,1097.6905717395139,1096.5000379418748,1097.715118828125,1098.6908656004175,1095.8740871822918,1099.64820205625
MIDDAY_BANK,timing,function,office,daily_peak_occupancy,30,3313.8569625000005,3313.856962499999,3313.8569625000005,3313.856962500001,3313.856962499999,3313.8569625000023
MIDDAY_BANK,timing,function,office,person_hours,30,26344.573721748333,26316.000910604995,26345.162851875,26368.580774410017,26300.978092375,26391.55684935
MIDDAY_BANK,timing,function,restaurant,daily_mean_occupancy,30,19.002174657534244,15.269058219178083,19.277568493150685,22.337499999999995,13.157705479452055,26.00941780821918
MIDDAY_BANK,timing,function,restaurant,daily_peak_occupancy,30,174.5239538239071,135.14374601835684,173.99366983232275,215.58917913627192,120.51502347791494,266.58944126814686
MIDDAY_BANK,timing,function,restaurant,person_hours,30,456.0521917808219,366.457397260274,462.6616438356164,536.0999999999999,315.7849315068493,624.2260273972603
MIDDAY_BANK,timing,function,restroom,daily_mean_occupancy,30,9.240993150684933,7.007243150684931,9.33279109589041,11.321746575342466,6.7318493150684935,13.769691780821917
MIDDAY_BANK,timing,function,restroom,daily_peak_occupancy,30,107.67074020114983,77.92474889719435,107.2182598310105,136.52549081283902,68.00697115604312,155.32878433892128
MIDDAY_BANK,timing,function,restroom,person_hours,30,221.78383561643835,168.17383561643837,223.98698630136985,271.7219178082192,161.56438356164384,330.472602739726
MIDDAY_BANK,timing,function,transfer,daily_mean_occupancy,30,40.79908675799087,40.799086757990864,40.79908675799087,40.79908675799087,40.799086757990864,40.79908675799087
MIDDAY_BANK,timing,function,transfer,daily_peak_occupancy,30,289.6999710787041,265.58042405969246,286.0255572200849,315.3869093829257,248.0176392043794,353.2901770202389
MIDDAY_BANK,timing,function,transfer,person_hours,30,979.1780821917807,979.1780821917808,979.1780821917808,979.1780821917808,979.1780821917807,979.1780821917808
MIDDAY_BANK,timing,hvac_group,C1-DOAS,daily_mean_occupancy,30,408.40218676736106,381.19480742802074,406.8679937291666,437.9906337019791,367.0096585968749,457.3122608249999
MIDDAY_BANK,timing,hvac_group,C1-DOAS,daily_peak_occupancy,30,1312.6113787196664,1223.8736533904996,1311.1827381624998,1394.7361183769997,1195.1977444749998,1481.9568336299994
MIDDAY_BANK,timing,hvac_group,C1-DOAS,person_hours,30,9801.652482416664,9148.675378272497,9764.831849499998,10511.775208847499,8808.231806324997,10975.494259799998
MIDDAY_BANK,timing,hvac_group,C1-VAV,daily_mean_occupancy,30,930.2191780821918,930.2191780821917,930.2191780821918,930.2191780821918,930.2191780821917,930.2191780821918
MIDDAY_BANK,timing,hvac_group,C1-VAV,daily_peak_occupancy,30,5291.487582751702,5157.403917816758,5258.190408439583,5493.443665438684,5089.3060830024615,5610.975099713594
MIDDAY_BANK,timing,hvac_group,C1-VAV,person_hours,30,22325.2602739726,22325.2602739726,22325.260273972603,22325.260273972603,22325.2602739726,22325.260273972603
MIDDAY_BANK,timing,hvac_group,C2-DOAS,daily_mean_occupancy,30,202.97680733920143,175.40429005677078,200.81052676927084,232.74322066625012,171.40004622708332,268.42241396250023
MIDDAY_BANK,timing,hvac_group,C2-DOAS,daily_peak_occupancy,30,612.6216904675001,530.2171139999998,606.4358241375,702.5376760500004,516.96168615,808.5810988500008
MIDDAY_BANK,timing,hvac_group,C2-DOAS,person_hours,30,4871.443376140834,4209.702961362499,4819.4526424625,5585.837295990003,4113.60110945,6442.137935100006
MIDDAY_BANK,timing,hvac_group,C2-VAV,daily_mean_occupancy,30,528.4807705479452,527.3179965753425,528.1951769406392,530.0005365296804,525.6962328767123,532.4280821917808
MIDDAY_BANK,timing,hvac_group,C2-VAV,daily_peak_occupancy,30,3007.0206895416495,2928.5603163311453,3007.191321961842,3105.430683227495,2892.5515151299633,3146.14437571141
MIDDAY_BANK,timing,hvac_group,C2-VAV,person_hours,30,12683.538493150683,12655.63191780822,12676.684246575342,12720.01287671233,12616.709589041096,12778.27397260274
MIDDAY_BANK,timing,hvac_group,NE-DOAS,daily_mean_occupancy,30,104.6104865023264,86.62053893645836,102.26930792604168,125.95418004968752,80.72923766979167,126.66297723333334
MIDDAY_BANK,timing,hvac_group,NE-DOAS,daily_peak_occupancy,30,341.9753102768334,297.2750619160001,325.6416775150001,392.890881474,261.57377624000003,435.6617286700001
MIDDAY_BANK,timing,hvac_group,NE-DOAS,person_hours,30,2510.651676055834,2078.8929344750004,2454.463390225,3022.9003211925005,1937.5017040750001,3039.9114536
MIDDAY_BANK,timing,hvac_group,NE-VAV,daily_mean_occupancy,30,959.7712065026669,915.8195449697444,959.1344922297302,1007.8229159347131,890.7016585578534,1016.4444463585425
MIDDAY_BANK,timing,hvac_group,NE-VAV,daily_peak_occupancy,30,5338.139279796101,4918.589444612672,5344.214331778187,5708.97936794223,4566.188355292919,5980.499823141266
MIDDAY_BANK,timing,hvac_group,NE-VAV,person_hours,30,23034.508956064008,21979.669079273866,23019.227813513524,24187.749982433117,21376.83980538848,24394.66671260502
MIDDAY_BANK,timing,hvac_group,NW-DOAS,daily_mean_occupancy,30,154.20174226892362,137.6631413171875,154.7387098322917,168.1966511633333,126.29477090416667,199.9360367375
MIDDAY_BANK,timing,hvac_group,NW-DOAS,daily_peak_occupancy,30,471.03899277633343,424.1736912,468.80029829500006,521.5127163785,397.22098790500013,603.121967175
MIDDAY_BANK,timing,hvac_group,NW-DOAS,person_hours,30,3700.841814454167,3303.9153916125006,3713.7290359750004,4036.7196279199998,3031.0745017,4798.4648817
MIDDAY_BANK,timing,hvac_group,NW-VAV,daily_mean_occupancy,30,838.3918422562296,799.0440531365058,837.7909791795787,871.881910492879,780.5152111847464,909.2141421457121
MIDDAY_BANK,timing,hvac_group,NW-VAV,daily_peak_occupancy,30,4695.855380875503,4377.4390589074155,4653.356611906828,5197.0940543979905,4231.169822323935,5268.800635549578
MIDDAY_BANK,timing,hvac_group,NW-VAV,person_hours,30,20121.404214149512,19177.05727527614,20106.98350030989,20925.165851829097,18732.36506843391,21821.13941149709
MIDDAY_BANK,timing,hvac_group,S-DOAS,daily_mean_occupancy,30,91.41642637385416,74.46052491572918,89.10593165833333,108.05014729395833,63.60764336354168,129.60862786666664
MIDDAY_BANK,timing,hvac_group,S-DOAS,daily_peak_occupancy,30,275.93382307750005,224.67950205750003,268.42241396250006,326.08352511000004,192.20370382500005,391.03512157499995
MIDDAY_BANK,timing,hvac_group,S-DOAS,person_hours,30,2193.9942329725004,1787.0525979775002,2138.5423597999998,2593.2035350549995,1526.5834407250004,3110.6070687999995
MIDDAY_BANK,timing,hvac_group,S-VAV,daily_mean_occupancy,30,40.799086757990864,40.799086757990864,40.799086757990864,40.79908675799087,40.799086757990864,40.79908675799087
MIDDAY_BANK,timing,hvac_group,S-VAV,daily_peak_occupancy,30,287.1045443088879,258.6153351390277,282.9898629923312,327.2479731878959,250.36290669508577,337.7590491170331
MIDDAY_BANK,timing,hvac_group,S-VAV,person_hours,30,979.1780821917807,979.1780821917807,979.1780821917807,979.1780821917808,979.1780821917807,979.1780821917808
