scenario_id,run_kind,period_id,scope,group,metric,n,p10,p50,p90,unit,aggregation
BASELINE_SPREAD,shoulder,shoulder,hvac_group,C2-DOAS,relative_humidity_maximum_percent,1,46.79371404930804,46.79371404930804,46.79371404930804,%,maximum
BASELINE_SPREAD,shoulder,shoulder,hvac_group,C2-DOAS,relative_humidity_mean_percent,1,35.99762288530532,35.99762288530532,35.99762288530532,%,area_weighted_mean
BASELINE_SPREAD,shoulder,shoulder,hvac_group,C2-DOAS,relative_humidity_minimum_percent,1,25.754272547978402,25.754272547978402,25.754272547978402,%,minimum
BASELINE_SPREAD,shoulder,shoulder,hvac_group,C2-DOAS,sensible_cooling_kwh,1,830.4664337570184,830.4664337570184,830.4664337570184,kWh,sum
BASELINE_SPREAD,shoulder,shoulder,hvac_group,C2-DOAS,sensible_heating_kwh,1,167.98885675805246,167.98885675805246,167.98885675805246,kWh,sum
BASELINE_SPREAD,shoulder,shoulder,hvac_group,C2-VAV,air_temperature_maximum_c,1,25.000263512223754,25.000263512223754,25.000263512223754,C,maximum
BASELINE_SPREAD,shoulder,shoulder,hvac_group,C2-VAV,air_temperature_mean_c,1,21.16506906606906,21.16506906606906,21.16506906606906,C,area_weighted_mean
BASELINE_SPREAD,shoulder,shoulder,hvac_group,C2-VAV,air_temperature_minimum_c,1,19.992255799365008,19.992255799365008,19.992255799365008,C,minimum
BASELINE_SPREAD,shoulder,shoulder,hvac_group,C2-VAV,maximum_zone_people_latent_gain_interval_peak_kw,1,4.118082775206018,4.118082775206018,4.118082775206018,kW,maximum
BASELINE_SPREAD,shoulder,shoulder,hvac_group,C2-VAV,maximum_zone_people_radiant_gain_interval_peak_kw,1,2.2458521151943938,2.2458521151943938,2.2458521151943938,kW,maximum
BASELINE_SPREAD,shoulder,shoulder,hvac_group,C2-VAV,maximum_zone_people_sensible_gain_interval_peak_kw,1,7.486173717314647,7.486173717314647,7.486173717314647,kW,maximum
BASELINE_SPREAD,shoulder,shoulder,hvac_group,C2-VAV,maximum_zone_sensible_cooling_interval_peak_kw,1,360.73461716819367,360.73461716819367,360.73461716819367,kW,maximum
BASELINE_SPREAD,shoulder,shoulder,hvac_group,C2-VAV,maximum_zone_sensible_heating_interval_peak_kw,1,28.965058929052205,28.965058929052205,28.965058929052205,kW,maximum
BASELINE_SPREAD,shoulder,shoulder,hvac_group,C2-VAV,outdoor_air_maximum_m3_s,1,28.811245152861183,28.811245152861183,28.811245152861183,m3/s,maximum
BASELINE_SPREAD,shoulder,shoulder,hvac_group,C2-VAV,outdoor_air_mean_m3_s,1,152.17525447280926,152.17525447280926,152.17525447280926,m3/s,sum
BASELINE_SPREAD,shoulder,shoulder,hvac_group,C2-VAV,outdoor_air_minimum_m3_s,1,0.8567132422919168,0.8567132422919168,0.8567132422919168,m3/s,minimum
BASELINE_SPREAD,shoulder,shoulder,hvac_group,C2-VAV,people_latent_gain_kwh,1,474.73430942431764,474.73430942431764,474.73430942431764,kWh,sum
BASELINE_SPREAD,shoulder,shoulder,hvac_group,C2-VAV,people_radiant_gain_kwh,1,313.6319610300539,313.6319610300539,313.6319610300539,kWh,sum
BASELINE_SPREAD,shoulder,shoulder,hvac_group,C2-VAV,people_sensible_gain_kwh,1,1045.4398701001796,1045.4398701001796,1045.4398701001796,kWh,sum
BASELINE_SPREAD,shoulder,shoulder,hvac_group,C2-VAV,relative_humidity_maximum_percent,1,43.378883770443814,43.378883770443814,43.378883770443814,%,maximum
BASELINE_SPREAD,shoulder,shoulder,hvac_group,C2-VAV,relative_humidity_mean_percent,1,34.2595472452583,34.2595472452583,34.2595472452583,%,area_weighted_mean
BASELINE_SPREAD,shoulder,shoulder,hvac_group,C2-VAV,relative_humidity_minimum_percent,1,22.720399478754523,22.720399478754523,22.720399478754523,%,minimum
BASELINE_SPREAD,shoulder,shoulder,hvac_group,C2-VAV,sensible_cooling_kwh,1,29916.272897997653,29916.272897997653,29916.272897997653,kWh,sum
BASELINE_SPREAD,shoulder,shoulder,hvac_group,C2-VAV,sensible_heating_kwh,1,1166.7056779879226,1166.7056779879226,1166.7056779879226,kWh,sum
BASELINE_SPREAD,shoulder,shoulder,hvac_group,NE-DOAS,air_temperature_maximum_c,1,26.00023659546929,26.00023659546929,26.00023659546929,C,maximum
BASELINE_SPREAD,shoulder,shoulder,hvac_group,NE-DOAS,air_temperature_mean_c,1,22.419634211779478,22.419634211779478,22.419634211779478,C,area_weighted_mean
BASELINE_SPREAD,shoulder,shoulder,hvac_group,NE-DOAS,air_temperature_minimum_c,1,19.99898968489129,19.99898968489129,19.99898968489129,C,minimum
BASELINE_SPREAD,shoulder,shoulder,hvac_group,NE-DOAS,maximum_zone_people_latent_gain_interval_peak_kw,1,3.196126432339464,3.196126432339464,3.196126432339464,kW,maximum
BASELINE_SPREAD,shoulder,shoulder,hvac_group,NE-DOAS,maximum_zone_people_radiant_gain_interval_peak_kw,1,1.3040067459384381,1.3040067459384381,1.3040067459384381,kW,maximum
BASELINE_SPREAD,shoulder,shoulder,hvac_group,NE-DOAS,maximum_zone_people_sensible_gain_interval_peak_kw,1,4.3466891531281275,4.3466891531281275,4.3466891531281275,kW,maximum
BASELINE_SPREAD,shoulder,shoulder,hvac_group,NE-DOAS,maximum_zone_sensible_cooling_interval_peak_kw,1,8.860039918750765,8.860039918750765,8.860039918750765,kW,maximum
BASELINE_SPREAD,shoulder,shoulder,hvac_group,NE-DOAS,maximum_zone_sensible_heating_interval_peak_kw,1,3.8202746538382852,3.8202746538382852,3.8202746538382852,kW,maximum
BASELINE_SPREAD,shoulder,shoulder,hvac_group,NE-DOAS,outdoor_air_maximum_m3_s,1,0.4274187124768438,0.4274187124768438,0.4274187124768438,m3/s,maximum
BASELINE_SPREAD,shoulder,shoulder,hvac_group,NE-DOAS,outdoor_air_mean_m3_s,1,2.2130766440082006,2.2130766440082006,2.2130766440082006,m3/s,sum
BASELINE_SPREAD,shoulder,shoulder,hvac_group,NE-DOAS,outdoor_air_minimum_m3_s,1,0.05673470406303612,0.05673470406303612,0.05673470406303612,m3/s,minimum
BASELINE_SPREAD,shoulder,shoulder,hvac_group,NE-DOAS,people_latent_gain_kwh,1,129.20216503032327,129.20216503032327,129.20216503032327,kWh,sum
BASELINE_SPREAD,shoulder,shoulder,hvac_group,NE-DOAS,people_radiant_gain_kwh,1,49.83869624920618,49.83869624920618,49.83869624920618,kWh,sum
BASELINE_SPREAD,shoulder,shoulder,hvac_group,NE-DOAS,people_sensible_gain_kwh,1,166.12898749735393,166.12898749735393,166.12898749735393,kWh,sum
BASELINE_SPREAD,shoulder,shoulder,hvac_group,NE-DOAS,relative_humidity_maximum_percent,1,47.14355855599143,47.14355855599143,47.14355855599143,%,maximum
BASELINE_SPREAD,shoulder,shoulder,hvac_group,NE-DOAS,relative_humidity_mean_percent,1,34.96086941250852,34.96086941250852,34.96086941250852,%,area_weighted_mean
BASELINE_SPREAD,shoulder,shoulder,hvac_group,NE-DOAS,relative_humidity_minimum_percent,1,24.386836851711035,24.386836851711035,24.386836851711035,%,minimum
BASELINE_SPREAD,shoulder,shoulder,hvac_group,NE-DOAS,sensible_cooling_kwh,1,366.26465268008275,366.26465268008275,366.26465268008275,kWh,sum
BASELINE_SPREAD,shoulder,shoulder,hvac_group,NE-DOAS,sensible_heating_kwh,1,110.99309075961004,110.99309075961004,110.99309075961004,kWh,sum
BASELINE_SPREAD,shoulder,shoulder,hvac_group,NE-VAV,air_temperature_maximum_c,1,25.00025218127965,25.00025218127965,25.00025218127965,C,maximum
BASELINE_SPREAD,shoulder,shoulder,hvac_group,NE-VAV,air_temperature_mean_c,1,21.025352467797983,21.025352467797983,21.025352467797983,C,area_weighted_mean
BASELINE_SPREAD,shoulder,shoulder,hvac_group,NE-VAV,air_temperature_minimum_c,1,19.991708778495376,19.991708778495376,19.991708778495376,C,minimum
BASELINE_SPREAD,shoulder,shoulder,hvac_group,NE-VAV,maximum_zone_people_latent_gain_interval_peak_kw,1,15.823180761193573,15.823180761193573,15.823180761193573,kW,maximum
BASELINE_SPREAD,shoulder,shoulder,hvac_group,NE-VAV,maximum_zone_people_radiant_gain_interval_peak_kw,1,11.059996199953257,11.059996199953257,11.059996199953257,kW,maximum
BASELINE_SPREAD,shoulder,shoulder,hvac_group,NE-VAV,maximum_zone_people_sensible_gain_interval_peak_kw,1,36.866653999844196,36.866653999844196,36.866653999844196,kW,maximum
BASELINE_SPREAD,shoulder,shoulder,hvac_group,NE-VAV,maximum_zone_sensible_cooling_interval_peak_kw,1,51.43449143574822,51.43449143574822,51.43449143574822,kW,maximum
BASELINE_SPREAD,shoulder,shoulder,hvac_group,NE-VAV,maximum_zone_sensible_heating_interval_peak_kw,1,17.505376129512225,17.505376129512225,17.505376129512225,kW,maximum
BASELINE_SPREAD,shoulder,shoulder,hvac_group,NE-VAV,outdoor_air_maximum_m3_s,1,3.9989160710439298,3.9989160710439298,3.9989160710439298,m3/s,maximum
BASELINE_SPREAD,shoulder,shoulder,hvac_group,NE-VAV,outdoor_air_mean_m3_s,1,36.5712233038819,36.5712233038819,36.5712233038819,m3/s,sum
BASELINE_SPREAD,shoulder,shoulder,hvac_group,NE-VAV,outdoor_air_minimum_m3_s,1,0.0556120269188355,0.0556120269188355,0.0556120269188355,m3/s,minimum
BASELINE_SPREAD,shoulder,shoulder,hvac_group,NE-VAV,people_latent_gain_kwh,1,937.0020725608789,937.0020725608789,937.0020725608789,kWh,sum
BASELINE_SPREAD,shoulder,shoulder,hvac_group,NE-VAV,people_radiant_gain_kwh,1,558.9689551687272,558.9689551687272,558.9689551687272,kWh,sum
BASELINE_SPREAD,shoulder,shoulder,hvac_group,NE-VAV,people_sensible_gain_kwh,1,1863.2298505624242,1863.2298505624242,1863.2298505624242,kWh,sum
BASELINE_SPREAD,shoulder,shoulder,hvac_group,NE-VAV,relative_humidity_maximum_percent,1,44.998542300513705,44.998542300513705,44.998542300513705,%,maximum
BASELINE_SPREAD,shoulder,shoulder,hvac_group,NE-VAV,relative_humidity_mean_percent,1,35.887911352930786,35.887911352930786,35.887911352930786,%,area_weighted_mean
BASELINE_SPREAD,shoulder,shoulder,hvac_group,NE-VAV,relative_humidity_minimum_percent,1,22.747684118848298,22.747684118848298,22.747684118848298,%,minimum
BASELINE_SPREAD,shoulder,shoulder,hvac_group,NE-VAV,sensible_cooling_kwh,1,6844.309152080873,6844.309152080873,6844.309152080873,kWh,sum
BASELINE_SPREAD,shoulder,shoulder,hvac_group,NE-VAV,sensible_heating_kwh,1,395.84807187155087,395.84807187155087,395.84807187155087,kWh,sum
BASELINE_SPREAD,shoulder,shoulder,hvac_group,NW-DOAS,air_temperature_maximum_c,1,26.00020769924308,26.00020769924308,26.00020769924308,C,maximum
BASELINE_SPREAD,shoulder,shoulder,hvac_group,NW-DOAS,air_temperature_mean_c,1,22.48886521118201,22.48886521118201,22.48886521118201,C,area_weighted_mean
BASELINE_SPREAD,shoulder,shoulder,hvac_group,NW-DOAS,air_temperature_minimum_c,1,19.99893860148122,19.99893860148122,19.99893860148122,C,minimum
BASELINE_SPREAD,shoulder,shoulder,hvac_group,NW-DOAS,maximum_zone_people_latent_gain_interval_peak_kw,1,3.1958698859076833,3.1958698859076833,3.1958698859076833,kW,maximum
BASELINE_SPREAD,shoulder,shoulder,hvac_group,NW-DOAS,maximum_zone_people_radiant_gain_interval_peak_kw,1,1.28573082450112,1.28573082450112,1.28573082450112,kW,maximum
BASELINE_SPREAD,shoulder,shoulder,hvac_group,NW-DOAS,maximum_zone_people_sensible_gain_interval_peak_kw,1,4.285769415003734,4.285769415003734,4.285769415003734,kW,maximum
BASELINE_SPREAD,shoulder,shoulder,hvac_group,NW-DOAS,maximum_zone_sensible_cooling_interval_peak_kw,1,4.819017226458174,4.819017226458174,4.819017226458174,kW,maximum
BASELINE_SPREAD,shoulder,shoulder,hvac_group,NW-DOAS,maximum_zone_sensible_heating_interval_peak_kw,1,2.1140476966028947,2.1140476966028947,2.1140476966028947,kW,maximum
BASELINE_SPREAD,shoulder,shoulder,hvac_group,NW-DOAS,outdoor_air_maximum_m3_s,1,0.21464856257192913,0.21464856257192913,0.21464856257192913,m3/s,maximum
BASELINE_SPREAD,shoulder,shoulder,hvac_group,NW-DOAS,outdoor_air_mean_m3_s,1,2.94585316911316,2.94585316911316,2.94585316911316,m3/s,sum
BASELINE_SPREAD,shoulder,shoulder,hvac_group,NW-DOAS,outdoor_air_minimum_m3_s,1,0.03330896790153884,0.03330896790153884,0.03330896790153884,m3/s,minimum
BASELINE_SPREAD,shoulder,shoulder,hvac_group,NW-DOAS,people_latent_gain_kwh,1,200.67236813072324,200.67236813072324,200.67236813072324,kWh,sum
BASELINE_SPREAD,shoulder,shoulder,hvac_group,NW-DOAS,people_radiant_gain_kwh,1,75.00357273154506,75.00357273154506,75.00357273154506,kWh,sum
BASELINE_SPREAD,shoulder,shoulder,hvac_group,NW-DOAS,people_sensible_gain_kwh,1,250.01190910515024,250.01190910515024,250.01190910515024,kWh,sum
BASELINE_SPREAD,shoulder,shoulder,hvac_group,NW-DOAS,relative_humidity_maximum_percent,1,56.36690594433564,56.36690594433564,56.36690594433564,%,maximum
BASELINE_SPREAD,shoulder,shoulder,hvac_group,NW-DOAS,relative_humidity_mean_percent,1,35.21264813403409,35.21264813403409,35.21264813403409,%,area_weighted_mean
BASELINE_SPREAD,shoulder,shoulder,hvac_group,NW-DOAS,relative_humidity_minimum_percent,1,23.574611954998538,23.574611954998538,23.574611954998538,%,minimum
BASELINE_SPREAD,shoulder,shoulder,hvac_group,NW-DOAS,sensible_cooling_kwh,1,501.21423674007247,501.21423674007247,501.21423674007247,kWh,sum
BASELINE_SPREAD,shoulder,shoulder,hvac_group,NW-DOAS,sensible_heating_kwh,1,144.21537159339047,144.21537159339047,144.21537159339047,kWh,sum
BASELINE_SPREAD,shoulder,shoulder,hvac_group,NW-VAV,air_temperature_maximum_c,1,25.00025026705086,25.00025026705086,25.00025026705086,C,maximum
BASELINE_SPREAD,shoulder,shoulder,hvac_group,NW-VAV,air_temperature_mean_c,1,20.9760245090707,20.9760245090707,20.9760245090707,C,area_weighted_mean
BASELINE_SPREAD,shoulder,shoulder,hvac_group,NW-VAV,air_temperature_minimum_c,1,19.992095728897063,19.992095728897063,19.992095728897063,C,minimum
BASELINE_SPREAD,shoulder,shoulder,hvac_group,NW-VAV,maximum_zone_people_latent_gain_interval_peak_kw,1,15.635714926194025,15.635714926194025,15.635714926194025,kW,maximum
BASELINE_SPREAD,shoulder,shoulder,hvac_group,NW-VAV,maximum_zone_people_radiant_gain_interval_peak_kw,1,7.0965183109369825,7.0965183109369825,7.0965183109369825,kW,maximum
BASELINE_SPREAD,shoulder,shoulder,hvac_group,NW-VAV,maximum_zone_people_sensible_gain_interval_peak_kw,1,23.655061036456605,23.655061036456605,23.655061036456605,kW,maximum
BASELINE_SPREAD,shoulder,shoulder,hvac_group,NW-VAV,maximum_zone_sensible_cooling_interval_peak_kw,1,39.422270677713584,39.422270677713584,39.422270677713584,kW,maximum
BASELINE_SPREAD,shoulder,shoulder,hvac_group,NW-VAV,maximum_zone_sensible_heating_interval_peak_kw,1,10.601516816221308,10.601516816221308,10.601516816221308,kW,maximum
BASELINE_SPREAD,shoulder,shoulder,hvac_group,NW-VAV,outdoor_air_maximum_m3_s,1,2.9769252033230327,2.9769252033230327,2.9769252033230327,m3/s,maximum
BASELINE_SPREAD,shoulder,shoulder,hvac_group,NW-VAV,outdoor_air_mean_m3_s,1,34.69873569714138,34.69873569714138,34.69873569714138,m3/s,sum
BASELINE_SPREAD,shoulder,shoulder,hvac_group,NW-VAV,outdoor_air_minimum_m3_s,1,0.03468741149288119,0.03468741149288119,0.03468741149288119,m3/s,minimum
BASELINE_SPREAD,shoulder,shoulder,hvac_group,NW-VAV,people_latent_gain_kwh,1,797.3670229619037,797.3670229619037,797.3670229619037,kWh,sum
BASELINE_SPREAD,shoulder,shoulder,hvac_group,NW-VAV,people_radiant_gain_kwh,1,477.1618117397487,477.1618117397487,477.1618117397487,kWh,sum
BASELINE_SPREAD,shoulder,shoulder,hvac_group,NW-VAV,people_sensible_gain_kwh,1,1590.539372465829,1590.539372465829,1590.539372465829,kWh,sum
BASELINE_SPREAD,shoulder,shoulder,hvac_group,NW-VAV,relative_humidity_maximum_percent,1,44.340439515975454,44.340439515975454,44.340439515975454,%,maximum
BASELINE_SPREAD,shoulder,shoulder,hvac_group,NW-VAV,relative_humidity_mean_percent,1,35.82109468560435,35.82109468560435,35.82109468560435,%,area_weighted_mean
BASELINE_SPREAD,shoulder,shoulder,hvac_group,NW-VAV,relative_humidity_minimum_percent,1,22.74278892249978,22.74278892249978,22.74278892249978,%,minimum
BASELINE_SPREAD,shoulder,shoulder,hvac_group,NW-VAV,sensible_cooling_kwh,1,6374.477694591045,6374.477694591045,6374.477694591045,kWh,sum
BASELINE_SPREAD,shoulder,shoulder,hvac_group,NW-VAV,sensible_heating_kwh,1,359.3862408444148,359.3862408444148,359.3862408444148,kWh,sum
BASELINE_SPREAD,shoulder,shoulder,hvac_group,S-DOAS,air_temperature_maximum_c,1,26.000174131132294,26.000174131132294,26.000174131132294,C,maximum
BASELINE_SPREAD,shoulder,shoulder,hvac_group,S-DOAS,air_temperature_mean_c,1,22.66600516427812,22.66600516427812,22.66600516427812,C,area_weighted_mean
BASELINE_SPREAD,shoulder,shoulder,hvac_group,S-DOAS,air_temperature_minimum_c,1,19.999012660936756,19.999012660936756,19.999012660936756,C,minimum
BASELINE_SPREAD,shoulder,shoulder,hvac_group,S-DOAS,maximum_zone_people_latent_gain_interval_peak_kw,1,4.394701756318658,4.394701756318658,4.394701756318658,kW,maximum
BASELINE_SPREAD,shoulder,shoulder,hvac_group,S-DOAS,maximum_zone_people_radiant_gain_interval_peak_kw,1,1.7696887738021436,1.7696887738021436,1.7696887738021436,kW,maximum
BASELINE_SPREAD,shoulder,shoulder,hvac_group,S-DOAS,maximum_zone_people_sensible_gain_interval_peak_kw,1,5.89896257934048,5.89896257934048,5.89896257934048,kW,maximum
BASELINE_SPREAD,shoulder,shoulder,hvac_group,S-DOAS,maximum_zone_sensible_cooling_interval_peak_kw,1,8.85200598731939,8.85200598731939,8.85200598731939,kW,maximum
BASELINE_SPREAD,shoulder,shoulder,hvac_group,S-DOAS,maximum_zone_sensible_heating_interval_peak_kw,1,3.6931134879098484,3.6931134879098484,3.6931134879098484,kW,maximum
BASELINE_SPREAD,shoulder,shoulder,hvac_group,S-DOAS,outdoor_air_maximum_m3_s,1,0.3750000000000401,0.3750000000000401,0.3750000000000401,m3/s,maximum
BASELINE_SPREAD,shoulder,shoulder,hvac_group,S-DOAS,outdoor_air_mean_m3_s,1,1.5918164885327037,1.5918164885327037,1.5918164885327037,m3/s,sum
BASELINE_SPREAD,shoulder,shoulder,hvac_group,S-DOAS,outdoor_air_minimum_m3_s,1,0.13916666666666744,0.13916666666666744,0.13916666666666744,m3/s,minimum
BASELINE_SPREAD,shoulder,shoulder,hvac_group,S-DOAS,people_latent_gain_kwh,1,118.41466136118729,118.41466136118729,118.41466136118729,kWh,sum
BASELINE_SPREAD,shoulder,shoulder,hvac_group,S-DOAS,people_radiant_gain_kwh,1,44.24675488572024,44.24675488572024,44.24675488572024,kWh,sum
BASELINE_SPREAD,shoulder,shoulder,hvac_group,S-DOAS,people_sensible_gain_kwh,1,147.48918295240082,147.48918295240082,147.48918295240082,kWh,sum
BASELINE_SPREAD,shoulder,shoulder,hvac_group,S-DOAS,relative_humidity_maximum_percent,1,47.288071430487335,47.288071430487335,47.288071430487335,%,maximum
BASELINE_SPREAD,shoulder,shoulder,hvac_group,S-DOAS,relative_humidity_mean_percent,1,35.37670302630486,35.37670302630486,35.37670302630486,%,area_weighted_mean
BASELINE_SPREAD,shoulder,shoulder,hvac_group,S-DOAS,relative_humidity_minimum_percent,1,23.621312129119744,23.621312129119744,23.621312129119744,%,minimum
BASELINE_SPREAD,shoulder,shoulder,hvac_group,S-DOAS,sensible_cooling_kwh,1,299.2628442691812,299.2628442691812,299.2628442691812,kWh,sum
BASELINE_SPREAD,shoulder,shoulder,hvac_group,S-DOAS,sensible_heating_kwh,1,81.51230446794057,81.51230446794057,81.51230446794057,kWh,sum
BASELINE_SPREAD,shoulder,shoulder,hvac_group,S-VAV,air_temperature_maximum_c,1,22.424133484361796,22.424133484361796,22.424133484361796,C,maximum
BASELINE_SPREAD,shoulder,shoulder,hvac_group,S-VAV,air_temperature_mean_c,1,20.5460681620399,20.5460681620399,20.5460681620399,C,area_weighted_mean
BASELINE_SPREAD,shoulder,shoulder,hvac_group,S-VAV,air_temperature_minimum_c,1,19.994497004195665,19.994497004195665,19.994497004195665,C,minimum
BASELINE_SPREAD,shoulder,shoulder,hvac_group,S-VAV,maximum_zone_people_latent_gain_interval_peak_kw,1,1.7353777149086391,1.7353777149086391,1.7353777149086391,kW,maximum
BASELINE_SPREAD,shoulder,shoulder,hvac_group,S-VAV,maximum_zone_people_radiant_gain_interval_peak_kw,1,1.3499886950611777,1.3499886950611777,1.3499886950611777,kW,maximum
BASELINE_SPREAD,shoulder,shoulder,hvac_group,S-VAV,maximum_zone_people_sensible_gain_interval_peak_kw,1,4.499962316870592,4.499962316870592,4.499962316870592,kW,maximum
BASELINE_SPREAD,shoulder,shoulder,hvac_group,S-VAV,maximum_zone_sensible_cooling_interval_peak_kw,1,62.90802853578452,62.90802853578452,62.90802853578452,kW,maximum
BASELINE_SPREAD,shoulder,shoulder,hvac_group,S-VAV,maximum_zone_sensible_heating_interval_peak_kw,1,21.149217502430314,21.149217502430314,21.149217502430314,kW,maximum
BASELINE_SPREAD,shoulder,shoulder,hvac_group,S-VAV,outdoor_air_maximum_m3_s,1,5.490129351435346,5.490129351435346,5.490129351435346,m3/s,maximum
BASELINE_SPREAD,shoulder,shoulder,hvac_group,S-VAV,outdoor_air_mean_m3_s,1,27.92105726445702,27.92105726445702,27.92105726445702,m3/s,sum
BASELINE_SPREAD,shoulder,shoulder,hvac_group,S-VAV,outdoor_air_minimum_m3_s,1,0.1051446339834056,0.1051446339834056,0.1051446339834056,m3/s,minimum
BASELINE_SPREAD,shoulder,shoulder,hvac_group,S-VAV,people_latent_gain_kwh,1,35.17514010133903,35.17514010133903,35.17514010133903,kWh,sum
BASELINE_SPREAD,shoulder,shoulder,hvac_group,S-VAV,people_radiant_gain_kwh,1,24.697869856493053,24.697869856493053,24.697869856493053,kWh,sum
BASELINE_SPREAD,shoulder,shoulder,hvac_group,S-VAV,people_sensible_gain_kwh,1,82.32623285497684,82.32623285497684,82.32623285497684,kWh,sum
BASELINE_SPREAD,shoulder,shoulder,hvac_group,S-VAV,relative_humidity_maximum_percent,1,42.555360759398205,42.555360759398205,42.555360759398205,%,maximum
BASELINE_SPREAD,shoulder,shoulder,hvac_group,S-VAV,relative_humidity_mean_percent,1,35.16695322474414,35.16695322474414,35.16695322474414,%,area_weighted_mean
BASELINE_SPREAD,shoulder,shoulder,hvac_group,S-VAV,relative_humidity_minimum_percent,1,27.251180119839802,27.251180119839802,27.251180119839802,%,minimum
BASELINE_SPREAD,shoulder,shoulder,hvac_group,S-VAV,sensible_cooling_kwh,1,4208.51536563614,4208.51536563614,4208.51536563614,kWh,sum
BASELINE_SPREAD,shoulder,shoulder,hvac_group,S-VAV,sensible_heating_kwh,1,551.147472205227,551.147472205227,551.147472205227,kWh,sum
BASELINE_SPREAD,shoulder,shoulder,hvac_group,SE-DOAS,air_temperature_maximum_c,1,26.004199204924245,26.004199204924245,26.004199204924245,C,maximum
BASELINE_SPREAD,shoulder,shoulder,hvac_group,SE-DOAS,air_temperature_mean_c,1,23.43939020711565,23.43939020711565,23.43939020711565,C,area_weighted_mean
BASELINE_SPREAD,shoulder,shoulder,hvac_group,SE-DOAS,air_temperature_minimum_c,1,19.999156579996395,19.999156579996395,19.999156579996395,C,minimum
BASELINE_SPREAD,shoulder,shoulder,hvac_group,SE-DOAS,maximum_zone_people_latent_gain_interval_peak_kw,1,1.998364834011236,1.998364834011236,1.998364834011236,kW,maximum
BASELINE_SPREAD,shoulder,shoulder,hvac_group,SE-DOAS,maximum_zone_people_radiant_gain_interval_peak_kw,1,0.7354026821650869,0.7354026821650869,0.7354026821650869,kW,maximum
BASELINE_SPREAD,shoulder,shoulder,hvac_group,SE-DOAS,maximum_zone_people_sensible_gain_interval_peak_kw,1,2.451342273883623,2.451342273883623,2.451342273883623,kW,maximum
BASELINE_SPREAD,shoulder,shoulder,hvac_group,SE-DOAS,maximum_zone_sensible_cooling_interval_peak_kw,1,31.887948932769405,31.887948932769405,31.887948932769405,kW,maximum
BASELINE_SPREAD,shoulder,shoulder,hvac_group,SE-DOAS,maximum_zone_sensible_heating_interval_peak_kw,1,1.309733185500325,1.309733185500325,1.309733185500325,kW,maximum
BASELINE_SPREAD,shoulder,shoulder,hvac_group,SE-DOAS,outdoor_air_maximum_m3_s,1,0.15245661519368883,0.15245661519368883,0.15245661519368883,m3/s,maximum
BASELINE_SPREAD,shoulder,shoulder,hvac_group,SE-DOAS,outdoor_air_mean_m3_s,1,0.55360595471009,0.55360595471009,0.55360595471009,m3/s,sum
BASELINE_SPREAD,shoulder,shoulder,hvac_group,SE-DOAS,outdoor_air_minimum_m3_s,1,0.03689236111111095,0.03689236111111095,0.03689236111111095,m3/s,minimum
BASELINE_SPREAD,shoulder,shoulder,hvac_group,SE-DOAS,people_latent_gain_kwh,1,34.461102670813126,34.461102670813126,34.461102670813126,kWh,sum
BASELINE_SPREAD,shoulder,shoulder,hvac_group,SE-DOAS,people_radiant_gain_kwh,1,10.737759057475122,10.737759057475122,10.737759057475122,kWh,sum
BASELINE_SPREAD,shoulder,shoulder,hvac_group,SE-DOAS,people_sensible_gain_kwh,1,35.79253019158374,35.79253019158374,35.79253019158374,kWh,sum
BASELINE_SPREAD,shoulder,shoulder,hvac_group,SE-DOAS,relative_humidity_maximum_percent,1,49.58997435116555,49.58997435116555,49.58997435116555,%,maximum
BASELINE_SPREAD,shoulder,shoulder,hvac_group,SE-DOAS,relative_humidity_mean_percent,1,32.40760907603425,32.40760907603425,32.40760907603425,%,area_weighted_mean
BASELINE_SPREAD,shoulder,shoulder,hvac_group,SE-DOAS,relative_humidity_minimum_percent,1,24.9774507607829,24.9774507607829,24.9774507607829,%,minimum
BASELINE_SPREAD,shoulder,shoulder,hvac_group,SE-DOAS,sensible_cooling_kwh,1,814.561065592506,814.561065592506,814.561065592506,kWh,sum
BASELINE_SPREAD,shoulder,shoulder,hvac_group,SE-DOAS,sensible_heating_kwh,1,18.293267255501917,18.293267255501917,18.293267255501917,kWh,sum
BASELINE_SPREAD,shoulder,shoulder,hvac_group,SE-VAV,air_temperature_maximum_c,1,25.000818608463728,25.000818608463728,25.000818608463728,C,maximum
BASELINE_SPREAD,shoulder,shoulder,hvac_group,SE-VAV,air_temperature_mean_c,1,21.287750110137782,21.287750110137782,21.287750110137782,C,area_weighted_mean
BASELINE_SPREAD,shoulder,shoulder,hvac_group,SE-VAV,air_temperature_minimum_c,1,19.968977350197253,19.968977350197253,19.968977350197253,C,minimum
BASELINE_SPREAD,shoulder,shoulder,hvac_group,SE-VAV,maximum_zone_people_latent_gain_interval_peak_kw,1,20.268612656208443,20.268612656208443,20.268612656208443,kW,maximum
BASELINE_SPREAD,shoulder,shoulder,hvac_group,SE-VAV,maximum_zone_people_radiant_gain_interval_peak_kw,1,9.064695163211791,9.064695163211791,9.064695163211791,kW,maximum
BASELINE_SPREAD,shoulder,shoulder,hvac_group,SE-VAV,maximum_zone_people_sensible_gain_interval_peak_kw,1,30.2156505440393,30.2156505440393,30.2156505440393,kW,maximum
