simulation_scope,scenario_id,period_id,grouping,category,space_name,zone_name,space_count,floor_area_m2,design_people,person_hours,occupant_peak,occupant_peak_time,occupant_density_peak_per_m2,people_sensible_kwh,people_latent_kwh,people_radiant_kwh,heating_kwh,cooling_kwh,heating_peak_kw,heating_peak_time,cooling_peak_kw,cooling_peak_time,oa_heating_kwh,oa_cooling_kwh,oa_mass_flow_peak_kg_s,oa_mass_flow_peak_time,temperature_area_weighted_mean_c,rh_area_weighted_mean_pct,heating_unmet_zone_hours,cooling_unmet_zone_hours,available_variables,unavailable_variables
seasonal,public_volume_0_75,shoulder,category,commerce_retail,,,51,13348.413025695763,2669.6826051391527,20316.284625108958,1860.2845821249691,04/15  19:30:00,0.1393637265002148,1559.7630698577077,878.1910851553689,467.9289209573119,3061.0313229768626,4045.880666269778,413.9211267459744,04/15  05:45:00,692.2465408212265,04/15  14:45:00,2917.839678201927,0.0,25.96020181065044,04/15  00:15:00,21.32756891083362,36.59615463970751,0.0,0.0,Zone People Occupant Count|Zone People Sensible Heating Energy|Zone People Latent Gain Energy|Zone People Radiant Heating Energy|Zone Ideal Loads Supply Air Total Heating Energy|Zone Ideal Loads Supply Air Total Cooling Energy|Zone Ideal Loads Supply Air Total Heating Rate|Zone Ideal Loads Supply Air Total Cooling Rate|Zone Ideal Loads Outdoor Air Total Heating Energy|Zone Ideal Loads Outdoor Air Total Cooling Energy|Zone Ideal Loads Outdoor Air Mass Flow Rate|Zone Air Temperature|Zone Air Relative Humidity|Zone Heating Setpoint Not Met Time|Zone Cooling Setpoint Not Met Time,
seasonal,public_volume_0_75,shoulder,category,dining,,,22,4713.506777109117,1885.4027108436467,11698.923820784827,1601.730295002767,04/15  19:30:00,0.3398171193433901,898.4655761435699,505.40528235060975,269.539672843071,1694.8761218187544,1682.9821325941832,227.0314754929223,04/15  05:45:00,294.07740961776705,04/15  14:45:00,1881.3709979303273,0.0,16.014546323505318,04/15  06:45:00,21.321492798752615,36.57027261379629,0.0,0.0,Zone People Occupant Count|Zone People Sensible Heating Energy|Zone People Latent Gain Energy|Zone People Radiant Heating Energy|Zone Ideal Loads Supply Air Total Heating Energy|Zone Ideal Loads Supply Air Total Cooling Energy|Zone Ideal Loads Supply Air Total Heating Rate|Zone Ideal Loads Supply Air Total Cooling Rate|Zone Ideal Loads Outdoor Air Total Heating Energy|Zone Ideal Loads Outdoor Air Total Cooling Energy|Zone Ideal Loads Outdoor Air Mass Flow Rate|Zone Air Temperature|Zone Air Relative Humidity|Zone Heating Setpoint Not Met Time|Zone Cooling Setpoint Not Met Time,
seasonal,public_volume_0_75,shoulder,category,office,,,69,20239.356559767635,3316.4684849583873,28621.12302519089,2818.9982122146303,04/15  09:15:00,0.13928299567676547,2224.7128137052487,1551.4523558468507,667.4138441115757,3730.8922230992944,1393.7210538976467,547.3827458146726,04/15  06:00:00,217.4240871986871,04/15  14:45:00,3738.0903383059335,0.0,37.40667763294239,04/15  00:15:00,21.524332407036628,36.79551132813651,0.0,0.0,Zone People Occupant Count|Zone People Sensible Heating Energy|Zone People Latent Gain Energy|Zone People Radiant Heating Energy|Zone Ideal Loads Supply Air Total Heating Energy|Zone Ideal Loads Supply Air Total Cooling Energy|Zone Ideal Loads Supply Air Total Heating Rate|Zone Ideal Loads Supply Air Total Cooling Rate|Zone Ideal Loads Outdoor Air Total Heating Energy|Zone Ideal Loads Outdoor Air Total Cooling Energy|Zone Ideal Loads Outdoor Air Mass Flow Rate|Zone Air Temperature|Zone Air Relative Humidity|Zone Heating Setpoint Not Met Time|Zone Cooling Setpoint Not Met Time,
seasonal,public_volume_0_75,shoulder,category,restroom,,,27,7190.122546267738,773.9383497319058,1606.8353229463867,117.94305742997388,04/15  19:30:00,0.016403483622291805,139.02334035403038,73.07892227489252,41.707002106209146,5484.113605729041,0.0,587.0647323630441,04/15  06:00:00,0.0,04/15  00:15:00,5476.017969656406,0.0,42.07235806176744,04/15  00:15:00,20.38779500234789,35.70455327167937,0.0,0.0,Zone People Occupant Count|Zone People Sensible Heating Energy|Zone People Latent Gain Energy|Zone People Radiant Heating Energy|Zone Ideal Loads Supply Air Total Heating Energy|Zone Ideal Loads Supply Air Total Cooling Energy|Zone Ideal Loads Supply Air Total Heating Rate|Zone Ideal Loads Supply Air Total Cooling Rate|Zone Ideal Loads Outdoor Air Total Heating Energy|Zone Ideal Loads Outdoor Air Total Cooling Energy|Zone Ideal Loads Outdoor Air Mass Flow Rate|Zone Air Temperature|Zone Air Relative Humidity|Zone Heating Setpoint Not Met Time|Zone Cooling Setpoint Not Met Time,
seasonal,public_volume_0_75,shoulder,category,terminal_hall,,,126,150117.49023392878,8079.256084296528,43961.25216867848,3699.569041340481,04/15  17:30:00,0.024644490362684755,3273.332398666872,2002.017861574538,981.999719600064,12603.166215553025,3422.812315029108,2045.2654131941968,04/15  05:00:00,1017.5449420560656,04/15  15:00:00,8580.762812066147,0.0,91.49990084507995,04/15  00:15:00,21.84764774135693,34.02982466420586,0.0,0.0,Zone People Occupant Count|Zone People Sensible Heating Energy|Zone People Latent Gain Energy|Zone People Radiant Heating Energy|Zone Ideal Loads Supply Air Total Heating Energy|Zone Ideal Loads Supply Air Total Cooling Energy|Zone Ideal Loads Supply Air Total Heating Rate|Zone Ideal Loads Supply Air Total Cooling Rate|Zone Ideal Loads Outdoor Air Total Heating Energy|Zone Ideal Loads Outdoor Air Total Cooling Energy|Zone Ideal Loads Outdoor Air Mass Flow Rate|Zone Air Temperature|Zone Air Relative Humidity|Zone Heating Setpoint Not Met Time|Zone Cooling Setpoint Not Met Time,
seasonal,public_volume_1_00,shoulder,category,breakroom,,,9,1516.6932212803674,408.1387490873193,1381.549665660576,293.8598993428697,04/15  12:45:00,0.1937503875007749,110.37014379041787,55.415816088851116,33.11104313712536,515.9845538661087,0.0,65.71252663347288,04/15  06:00:00,0.0,04/15  00:15:00,563.7507446980812,0.0,4.62228882002028,04/15  00:15:00,20.911747036602446,35.60605889200829,0.0,0.0,Zone People Occupant Count|Zone People Sensible Heating Energy|Zone People Latent Gain Energy|Zone People Radiant Heating Energy|Zone Ideal Loads Supply Air Total Heating Energy|Zone Ideal Loads Supply Air Total Cooling Energy|Zone Ideal Loads Supply Air Total Heating Rate|Zone Ideal Loads Supply Air Total Cooling Rate|Zone Ideal Loads Outdoor Air Total Heating Energy|Zone Ideal Loads Outdoor Air Total Cooling Energy|Zone Ideal Loads Outdoor Air Mass Flow Rate|Zone Air Temperature|Zone Air Relative Humidity|Zone Heating Setpoint Not Met Time|Zone Cooling Setpoint Not Met Time,
seasonal,public_volume_1_00,shoulder,category,commerce_retail,,,51,13348.413025695763,2669.6826051391527,20316.284625108958,1860.2845821249691,04/15  19:30:00,0.1393637265002148,1559.4022487457714,878.5519062673035,467.82067462373135,3058.8701221438364,4047.5528372925296,413.86318278496753,04/15  05:45:00,692.349813351259,04/15  14:45:00,2917.76902681037,0.0,25.96020181065044,04/15  00:15:00,21.33002008694002,36.59184925860113,0.0,0.0,Zone People Occupant Count|Zone People Sensible Heating Energy|Zone People Latent Gain Energy|Zone People Radiant Heating Energy|Zone Ideal Loads Supply Air Total Heating Energy|Zone Ideal Loads Supply Air Total Cooling Energy|Zone Ideal Loads Supply Air Total Heating Rate|Zone Ideal Loads Supply Air Total Cooling Rate|Zone Ideal Loads Outdoor Air Total Heating Energy|Zone Ideal Loads Outdoor Air Total Cooling Energy|Zone Ideal Loads Outdoor Air Mass Flow Rate|Zone Air Temperature|Zone Air Relative Humidity|Zone Heating Setpoint Not Met Time|Zone Cooling Setpoint Not Met Time,
seasonal,public_volume_1_00,shoulder,category,dining,,,22,4713.506777109117,1885.4027108436467,11698.923820784827,1601.730295002767,04/15  19:30:00,0.3398171193433901,898.3314012418386,505.5394572523391,269.49942037255204,1694.1384960574808,1683.5276988006701,227.01502618617826,04/15  05:45:00,294.11745498061464,04/15  14:45:00,1881.3315043834734,0.0,16.014546323505318,04/15  06:45:00,21.323029963814246,36.567679605623354,0.0,0.0,Zone People Occupant Count|Zone People Sensible Heating Energy|Zone People Latent Gain Energy|Zone People Radiant Heating Energy|Zone Ideal Loads Supply Air Total Heating Energy|Zone Ideal Loads Supply Air Total Cooling Energy|Zone Ideal Loads Supply Air Total Heating Rate|Zone Ideal Loads Supply Air Total Cooling Rate|Zone Ideal Loads Outdoor Air Total Heating Energy|Zone Ideal Loads Outdoor Air Total Cooling Energy|Zone Ideal Loads Outdoor Air Mass Flow Rate|Zone Air Temperature|Zone Air Relative Humidity|Zone Heating Setpoint Not Met Time|Zone Cooling Setpoint Not Met Time,
seasonal,public_volume_1_00,shoulder,category,office,,,69,20239.356559767635,3316.4684849583873,28621.12302519089,2818.9982122146303,04/15  09:15:00,0.13928299567676547,2224.3900068475414,1551.775162704563,667.3170020542595,3728.8314802628074,1395.9831350285906,547.3156744040807,04/15  06:00:00,217.90859345370737,04/15  15:00:00,3737.790713726805,0.0,37.40667763294239,04/15  00:15:00,21.52596031906888,36.79335637259249,0.0,0.0,Zone People Occupant Count|Zone People Sensible Heating Energy|Zone People Latent Gain Energy|Zone People Radiant Heating Energy|Zone Ideal Loads Supply Air Total Heating Energy|Zone Ideal Loads Supply Air Total Cooling Energy|Zone Ideal Loads Supply Air Total Heating Rate|Zone Ideal Loads Supply Air Total Cooling Rate|Zone Ideal Loads Outdoor Air Total Heating Energy|Zone Ideal Loads Outdoor Air Total Cooling Energy|Zone Ideal Loads Outdoor Air Mass Flow Rate|Zone Air Temperature|Zone Air Relative Humidity|Zone Heating Setpoint Not Met Time|Zone Cooling Setpoint Not Met Time,
seasonal,public_volume_1_00,shoulder,category,restroom,,,27,7190.122546267738,773.9383497319058,1606.8353229463867,117.94305742997388,04/15  19:30:00,0.016403483622291805,139.01273590466045,73.08952672426271,41.70382077139801,5481.538366884296,0.0,587.0321021599318,04/15  06:00:00,0.0,04/15  00:15:00,5476.041525038177,0.0,42.07235806176744,04/15  00:15:00,20.388755558560234,35.70444158330834,0.0,0.0,Zone People Occupant Count|Zone People Sensible Heating Energy|Zone People Latent Gain Energy|Zone People Radiant Heating Energy|Zone Ideal Loads Supply Air Total Heating Energy|Zone Ideal Loads Supply Air Total Cooling Energy|Zone Ideal Loads Supply Air Total Heating Rate|Zone Ideal Loads Supply Air Total Cooling Rate|Zone Ideal Loads Outdoor Air Total Heating Energy|Zone Ideal Loads Outdoor Air Total Cooling Energy|Zone Ideal Loads Outdoor Air Mass Flow Rate|Zone Air Temperature|Zone Air Relative Humidity|Zone Heating Setpoint Not Met Time|Zone Cooling Setpoint Not Met Time,
seasonal,public_volume_1_00,shoulder,category,terminal_hall,,,126,150117.49023392878,8079.256084296528,58615.00289157131,4932.758721787308,04/15  17:30:00,0.032859320483579674,4352.4017673874305,2681.398579601121,1305.7205302162304,12470.397383238374,3782.6762361228375,2038.1986598545739,04/15  05:00:00,1078.2928152737286,04/15  15:00:00,8551.812437284554,0.0,91.49990084507995,04/15  00:15:00,21.882205253170063,34.522980653807615,0.0,0.0,Zone People Occupant Count|Zone People Sensible Heating Energy|Zone People Latent Gain Energy|Zone People Radiant Heating Energy|Zone Ideal Loads Supply Air Total Heating Energy|Zone Ideal Loads Supply Air Total Cooling Energy|Zone Ideal Loads Supply Air Total Heating Rate|Zone Ideal Loads Supply Air Total Cooling Rate|Zone Ideal Loads Outdoor Air Total Heating Energy|Zone Ideal Loads Outdoor Air Total Cooling Energy|Zone Ideal Loads Outdoor Air Mass Flow Rate|Zone Air Temperature|Zone Air Relative Humidity|Zone Heating Setpoint Not Met Time|Zone Cooling Setpoint Not Met Time,
seasonal,public_volume_1_25,shoulder,category,breakroom,,,9,1516.6932212803674,408.1387490873193,1381.549665660576,293.8598993428697,04/15  12:45:00,0.1937503875007749,110.34378150473378,55.442178374535224,33.103134451420146,515.5993026850125,0.0,65.70472863609507,04/15  06:00:00,0.0,04/15  00:15:00,563.6620631514598,0.0,4.62228882002028,04/15  00:15:00,20.914116875377307,35.60167706600603,0.0,0.0,Zone People Occupant Count|Zone People Sensible Heating Energy|Zone People Latent Gain Energy|Zone People Radiant Heating Energy|Zone Ideal Loads Supply Air Total Heating Energy|Zone Ideal Loads Supply Air Total Cooling Energy|Zone Ideal Loads Supply Air Total Heating Rate|Zone Ideal Loads Supply Air Total Cooling Rate|Zone Ideal Loads Outdoor Air Total Heating Energy|Zone Ideal Loads Outdoor Air Total Cooling Energy|Zone Ideal Loads Outdoor Air Mass Flow Rate|Zone Air Temperature|Zone Air Relative Humidity|Zone Heating Setpoint Not Met Time|Zone Cooling Setpoint Not Met Time,
seasonal,public_volume_1_25,shoulder,category,commerce_retail,,,51,13348.413025695763,2669.6826051391527,20316.284625108958,1860.2845821249691,04/15  19:30:00,0.1393637265002148,1559.0568146341232,878.8973403789472,467.71704439023745,3056.730442987651,4049.1633089254337,413.80604112414323,04/15  05:45:00,692.4456183075006,04/15  14:45:00,2917.4872940097184,0.0,25.96020181065044,04/15  00:15:00,21.332370715223615,36.587709474511975,0.0,0.0,Zone People Occupant Count|Zone People Sensible Heating Energy|Zone People Latent Gain Energy|Zone People Radiant Heating Energy|Zone Ideal Loads Supply Air Total Heating Energy|Zone Ideal Loads Supply Air Total Cooling Energy|Zone Ideal Loads Supply Air Total Heating Rate|Zone Ideal Loads Supply Air Total Cooling Rate|Zone Ideal Loads Outdoor Air Total Heating Energy|Zone Ideal Loads Outdoor Air Total Cooling Energy|Zone Ideal Loads Outdoor Air Mass Flow Rate|Zone Air Temperature|Zone Air Relative Humidity|Zone Heating Setpoint Not Met Time|Zone Cooling Setpoint Not Met Time,
seasonal,public_volume_1_25,shoulder,category,dining,,,22,4713.506777109117,1885.4027108436467,11698.923820784827,1601.730295002767,04/15  19:30:00,0.3398171193433901,898.2016663700649,505.6691921241155,269.4604999110189,1693.4073372313574,1684.0488273106864,226.99866143939965,04/15  05:45:00,294.1546195813491,04/15  14:45:00,1881.2558395635479,0.0,16.014546323505318,04/15  06:45:00,21.32450626550281,36.5651897244482,0.0,0.0,Zone People Occupant Count|Zone People Sensible Heating Energy|Zone People Latent Gain Energy|Zone People Radiant Heating Energy|Zone Ideal Loads Supply Air Total Heating Energy|Zone Ideal Loads Supply Air Total Cooling Energy|Zone Ideal Loads Supply Air Total Heating Rate|Zone Ideal Loads Supply Air Total Cooling Rate|Zone Ideal Loads Outdoor Air Total Heating Energy|Zone Ideal Loads Outdoor Air Total Cooling Energy|Zone Ideal Loads Outdoor Air Mass Flow Rate|Zone Air Temperature|Zone Air Relative Humidity|Zone Heating Setpoint Not Met Time|Zone Cooling Setpoint Not Met Time,
seasonal,public_volume_1_25,shoulder,category,office,,,69,20239.356559767635,3316.4684849583873,28621.12302519089,2818.9982122146303,04/15  09:15:00,0.13928299567676547,2224.0741960661,1552.0909734859922,667.2222588198309,3726.798248692406,1398.1322824409906,547.2489272680212,04/15  06:00:00,218.4396539843583,04/15  15:00:00,3737.7421617295895,0.0,37.40667763294239,04/15  00:15:00,21.527540080557774,36.7913001287542,0.0,0.0,Zone People Occupant Count|Zone People Sensible Heating Energy|Zone People Latent Gain Energy|Zone People Radiant Heating Energy|Zone Ideal Loads Supply Air Total Heating Energy|Zone Ideal Loads Supply Air Total Cooling Energy|Zone Ideal Loads Supply Air Total Heating Rate|Zone Ideal Loads Supply Air Total Cooling Rate|Zone Ideal Loads Outdoor Air Total Heating Energy|Zone Ideal Loads Outdoor Air Total Cooling Energy|Zone Ideal Loads Outdoor Air Mass Flow Rate|Zone Air Temperature|Zone Air Relative Humidity|Zone Heating Setpoint Not Met Time|Zone Cooling Setpoint Not Met Time,
seasonal,public_volume_1_25,shoulder,category,restroom,,,27,7190.122546267738,773.9383497319058,1606.8353229463867,117.94305742997388,04/15  19:30:00,0.016403483622291805,139.00270665142665,73.09955597749617,41.70081199542795,5479.007927338073,0.0,586.9996481858523,04/15  06:00:00,0.0,04/15  00:15:00,5475.855938524241,0.0,42.07235806176744,04/15  00:15:00,20.389662684451228,35.704445813405975,0.0,0.0,Zone People Occupant Count|Zone People Sensible Heating Energy|Zone People Latent Gain Energy|Zone People Radiant Heating Energy|Zone Ideal Loads Supply Air Total Heating Energy|Zone Ideal Loads Supply Air Total Cooling Energy|Zone Ideal Loads Supply Air Total Heating Rate|Zone Ideal Loads Supply Air Total Cooling Rate|Zone Ideal Loads Outdoor Air Total Heating Energy|Zone Ideal Loads Outdoor Air Total Cooling Energy|Zone Ideal Loads Outdoor Air Mass Flow Rate|Zone Air Temperature|Zone Air Relative Humidity|Zone Heating Setpoint Not Met Time|Zone Cooling Setpoint Not Met Time,
seasonal,public_volume_1_25,shoulder,category,terminal_hall,,,126,150117.49023392878,8079.256084296528,73268.7536144641,6165.948402234135,04/15  17:30:00,0.04107415060447459,5426.334177253036,3365.9162564826347,1627.900253175903,12340.404156027504,4159.045898023221,2031.1512598528798,04/15  05:00:00,1138.046923397466,04/15  15:00:00,8534.12842210958,0.0,91.49990084507995,04/15  00:15:00,21.914957929859494,35.02102249117935,0.0,0.0,Zone People Occupant Count|Zone People Sensible Heating Energy|Zone People Latent Gain Energy|Zone People Radiant Heating Energy|Zone Ideal Loads Supply Air Total Heating Energy|Zone Ideal Loads Supply Air Total Cooling Energy|Zone Ideal Loads Supply Air Total Heating Rate|Zone Ideal Loads Supply Air Total Cooling Rate|Zone Ideal Loads Outdoor Air Total Heating Energy|Zone Ideal Loads Outdoor Air Total Cooling Energy|Zone Ideal Loads Outdoor Air Mass Flow Rate|Zone Air Temperature|Zone Air Relative Humidity|Zone Heating Setpoint Not Met Time|Zone Cooling Setpoint Not Met Time,
seasonal,public_volume_1_50,shoulder,category,breakroom,,,9,1516.6932212803674,408.1387490873193,1381.549665660576,293.8598993428697,04/15  12:45:00,0.1937503875007749,110.3184783784218,55.467481500847306,33.095543513526565,515.2289855728225,0.0,65.69712551516469,04/15  06:00:00,0.0,04/15  00:15:00,563.5579431640407,0.0,4.62228882002028,04/15  00:15:00,20.916366995978663,35.5975142353431,0.0,0.0,Zone People Occupant Count|Zone People Sensible Heating Energy|Zone People Latent Gain Energy|Zone People Radiant Heating Energy|Zone Ideal Loads Supply Air Total Heating Energy|Zone Ideal Loads Supply Air Total Cooling Energy|Zone Ideal Loads Supply Air Total Heating Rate|Zone Ideal Loads Supply Air Total Cooling Rate|Zone Ideal Loads Outdoor Air Total Heating Energy|Zone Ideal Loads Outdoor Air Total Cooling Energy|Zone Ideal Loads Outdoor Air Mass Flow Rate|Zone Air Temperature|Zone Air Relative Humidity|Zone Heating Setpoint Not Met Time|Zone Cooling Setpoint Not Met Time,
seasonal,public_volume_1_50,shoulder,category,commerce_retail,,,51,13348.413025695763,2669.6826051391527,20316.284625108958,1860.2845821249691,04/15  19:30:00,0.1393637265002148,1558.7286826668048,879.2254723462684,467.61860480004157,3054.6613070279195,4050.7053392504063,413.7516691838788,04/15  05:45:00,692.5338963731285,04/15  14:45:00,2917.2544947495517,0.0,25.96020181065044,04/15  00:15:00,21.334605826050566,36.583763187412785,0.0,0.0,Zone People Occupant Count|Zone People Sensible Heating Energy|Zone People Latent Gain Energy|Zone People Radiant Heating Energy|Zone Ideal Loads Supply Air Total Heating Energy|Zone Ideal Loads Supply Air Total Cooling Energy|Zone Ideal Loads Supply Air Total Heating Rate|Zone Ideal Loads Supply Air Total Cooling Rate|Zone Ideal Loads Outdoor Air Total Heating Energy|Zone Ideal Loads Outdoor Air Total Cooling Energy|Zone Ideal Loads Outdoor Air Mass Flow Rate|Zone Air Temperature|Zone Air Relative Humidity|Zone Heating Setpoint Not Met Time|Zone Cooling Setpoint Not Met Time,
seasonal,public_volume_1_50,shoulder,category,dining,,,22,4713.506777109117,1885.4027108436467,11698.923820784827,1601.730295002767,04/15  19:30:00,0.3398171193433901,898.0772285354628,505.7936299587162,269.4231685606388,1692.6988553835342,1684.544504522803,226.98277417159267,04/15  05:45:00,294.18896734743106,04/15  14:45:00,1880.9175033402178,0.0,16.014546323505318,04/15  06:45:00,21.32591251052386,36.5628194152386,0.0,0.0,Zone People Occupant Count|Zone People Sensible Heating Energy|Zone People Latent Gain Energy|Zone People Radiant Heating Energy|Zone Ideal Loads Supply Air Total Heating Energy|Zone Ideal Loads Supply Air Total Cooling Energy|Zone Ideal Loads Supply Air Total Heating Rate|Zone Ideal Loads Supply Air Total Cooling Rate|Zone Ideal Loads Outdoor Air Total Heating Energy|Zone Ideal Loads Outdoor Air Total Cooling Energy|Zone Ideal Loads Outdoor Air Mass Flow Rate|Zone Air Temperature|Zone Air Relative Humidity|Zone Heating Setpoint Not Met Time|Zone Cooling Setpoint Not Met Time,
seasonal,public_volume_1_50,shoulder,category,office,,,69,20239.356559767635,3316.4684849583873,28621.12302519089,2818.9982122146303,04/15  09:15:00,0.13928299567676547,2223.767825731812,1552.3973438202863,667.1303477195441,3724.82949233543,1400.149346707429,547.1840649524638,04/15  06:00:00,218.92556546376136,04/15  15:00:00,3736.0462063316604,0.0,37.40667763294239,04/15  00:15:00,21.529060099133854,36.78936211038093,0.0,0.0,Zone People Occupant Count|Zone People Sensible Heating Energy|Zone People Latent Gain Energy|Zone People Radiant Heating Energy|Zone Ideal Loads Supply Air Total Heating Energy|Zone Ideal Loads Supply Air Total Cooling Energy|Zone Ideal Loads Supply Air Total Heating Rate|Zone Ideal Loads Supply Air Total Cooling Rate|Zone Ideal Loads Outdoor Air Total Heating Energy|Zone Ideal Loads Outdoor Air Total Cooling Energy|Zone Ideal Loads Outdoor Air Mass Flow Rate|Zone Air Temperature|Zone Air Relative Humidity|Zone Heating Setpoint Not Met Time|Zone Cooling Setpoint Not Met Time,
seasonal,public_volume_1_50,shoulder,category,restroom,,,27,7190.122546267738,773.9383497319058,1606.8353229463867,117.94305742997388,04/15  19:30:00,0.016403483622291805,138.99331000876128,73.10895262016166,41.697993002628344,5476.561201914893,0.0,586.9679891584507,04/15  06:00:00,0.0,04/15  00:15:00,5475.876137334293,0.0,42.07235806176744,04/15  00:15:00,20.39051093973076,35.7045761493213,0.0,0.0,Zone People Occupant Count|Zone People Sensible Heating Energy|Zone People Latent Gain Energy|Zone People Radiant Heating Energy|Zone Ideal Loads Supply Air Total Heating Energy|Zone Ideal Loads Supply Air Total Cooling Energy|Zone Ideal Loads Supply Air Total Heating Rate|Zone Ideal Loads Supply Air Total Cooling Rate|Zone Ideal Loads Outdoor Air Total Heating Energy|Zone Ideal Loads Outdoor Air Total Cooling Energy|Zone Ideal Loads Outdoor Air Mass Flow Rate|Zone Air Temperature|Zone Air Relative Humidity|Zone Heating Setpoint Not Met Time|Zone Cooling Setpoint Not Met Time,
seasonal,public_volume_1_50,shoulder,category,terminal_hall,,,126,150117.49023392878,8079.256084296528,87922.50433735696,7399.138082680962,04/15  17:30:00,0.04928898072536951,6495.905981289937,4054.794539192891,1948.771794386988,12212.370487395518,4558.607107354402,2024.1510665036153,04/15  05:00:00,1196.8642765990255,04/15  15:00:00,8518.967340620775,0.0,91.49990084507995,04/15  00:15:00,21.945364049531495,35.524648690301966,0.0,0.0,Zone People Occupant Count|Zone People Sensible Heating Energy|Zone People Latent Gain Energy|Zone People Radiant Heating Energy|Zone Ideal Loads Supply Air Total Heating Energy|Zone Ideal Loads Supply Air Total Cooling Energy|Zone Ideal Loads Supply Air Total Heating Rate|Zone Ideal Loads Supply Air Total Cooling Rate|Zone Ideal Loads Outdoor Air Total Heating Energy|Zone Ideal Loads Outdoor Air Total Cooling Energy|Zone Ideal Loads Outdoor Air Mass Flow Rate|Zone Air Temperature|Zone Air Relative Humidity|Zone Heating Setpoint Not Met Time|Zone Cooling Setpoint Not Met Time,
seasonal,baseline_r,summer,category,breakroom,,,9,1516.6932212803674,408.1387490873193,1381.549665660576,293.8598993428697,07/15  12:45:00,0.1937503875007749,96.0748817055253,69.71107817374376,28.82246451165762,0.0,970.5201999426687,0.0,07/15  00:15:00,89.6974951285876,07/15  16:00:00,0.0,884.1952501257138,4.62228882002028,07/15  00:15:00,23.990315491306283,84.27059286946728,0.0,0.0,Zone People Occupant Count|Zone People Sensible Heating Energy|Zone People Latent Gain Energy|Zone People Radiant Heating Energy|Zone Ideal Loads Supply Air Total Heating Energy|Zone Ideal Loads Supply Air Total Cooling Energy|Zone Ideal Loads Supply Air Total Heating Rate|Zone Ideal Loads Supply Air Total Cooling Rate|Zone Ideal Loads Outdoor Air Total Heating Energy|Zone Ideal Loads Outdoor Air Total Cooling Energy|Zone Ideal Loads Outdoor Air Mass Flow Rate|Zone Air Temperature|Zone Air Relative Humidity|Zone Heating Setpoint Not Met Time|Zone Cooling Setpoint Not Met Time,
seasonal,baseline_r,summer,category,commerce_retail,,,51,13348.413025695763,2669.6826051391527,20316.284625108958,1860.2845821249691,07/15  19:30:00,0.1393637265002148,1413.5090920053617,1024.445063007706,424.0527276016096,0.0,11005.997974267226,0.0,07/15  00:15:00,1105.534503181351,07/15  17:00:00,0.0,5389.782916698666,25.96020181065044,07/15  00:15:00,23.896829984162363,82.70656953127492,0.0,0.0,Zone People Occupant Count|Zone People Sensible Heating Energy|Zone People Latent Gain Energy|Zone People Radiant Heating Energy|Zone Ideal Loads Supply Air Total Heating Energy|Zone Ideal Loads Supply Air Total Cooling Energy|Zone Ideal Loads Supply Air Total Heating Rate|Zone Ideal Loads Supply Air Total Cooling Rate|Zone Ideal Loads Outdoor Air Total Heating Energy|Zone Ideal Loads Outdoor Air Total Cooling Energy|Zone Ideal Loads Outdoor Air Mass Flow Rate|Zone Air Temperature|Zone Air Relative Humidity|Zone Heating Setpoint Not Met Time|Zone Cooling Setpoint Not Met Time,
seasonal,baseline_r,summer,category,dining,,,22,4713.506777109117,1885.4027108436467,11698.923820784827,1601.730295002767,07/15  19:30:00,0.3398171193433901,813.4763588786924,590.3944996154848,244.04290766360822,0.0,6336.455567192773,0.0,07/15  00:15:00,535.4572819258372,07/15  17:00:00,0.0,3543.255839303251,16.014546323505314,07/15  00:15:00,23.99919743201487,81.82573912964754,0.0,0.0,Zone People Occupant Count|Zone People Sensible Heating Energy|Zone People Latent Gain Energy|Zone People Radiant Heating Energy|Zone Ideal Loads Supply Air Total Heating Energy|Zone Ideal Loads Supply Air Total Cooling Energy|Zone Ideal Loads Supply Air Total Heating Rate|Zone Ideal Loads Supply Air Total Cooling Rate|Zone Ideal Loads Outdoor Air Total Heating Energy|Zone Ideal Loads Outdoor Air Total Cooling Energy|Zone Ideal Loads Outdoor Air Mass Flow Rate|Zone Air Temperature|Zone Air Relative Humidity|Zone Heating Setpoint Not Met Time|Zone Cooling Setpoint Not Met Time,
seasonal,baseline_r,summer,category,office,,,69,20239.356559767635,3316.4684849583873,28621.12302519089,2818.9982122146303,07/15  09:15:00,0.13928299567676547,2033.9891069872199,1742.176062564882,610.1967320961629,0.0,13136.424464475818,0.0,07/15  00:15:00,1482.494864167609,07/15  17:00:00,0.0,8219.22393516438,37.40667763294239,07/15  00:15:00,23.96066951553491,81.56368167478439,0.0,0.0,Zone People Occupant Count|Zone People Sensible Heating Energy|Zone People Latent Gain Energy|Zone People Radiant Heating Energy|Zone Ideal Loads Supply Air Total Heating Energy|Zone Ideal Loads Supply Air Total Cooling Energy|Zone Ideal Loads Supply Air Total Heating Rate|Zone Ideal Loads Supply Air Total Cooling Rate|Zone Ideal Loads Outdoor Air Total Heating Energy|Zone Ideal Loads Outdoor Air Total Cooling Energy|Zone Ideal Loads Outdoor Air Mass Flow Rate|Zone Air Temperature|Zone Air Relative Humidity|Zone Heating Setpoint Not Met Time|Zone Cooling Setpoint Not Met Time,
